id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
42371427;BNBHolder Refined Duplex MALASAÑA;28786243;Emilio;Chimborazo;Universidad;0.45612836;-77.74896358;Bueno;396;1;57;19/9/2023;1,16;76;314;10;
42247413;Wood cottage - 4;335600214;Juan Maria;Loja;Ciudad Universitaria;-0.77535717;-79.12775446;Bueno;102;1;0;;NA;5;0;0;Tvi00028
42247863;Cabaña MR;335600214;Juan Maria;Loja;Ciudad Universitaria;-0.21259499;-78.87113866;Bueno;102;1;0;;NA;5;0;0;Tvi00028
42376206;Gente Joven viaja a Madrid.;131651309;Ame;Pichincha;Almendrales;-1.38824496;-78.53539241;Bueno;60;2;6;28/1/2024;1,53;3;348;6;
42249746;*La Imbabura, 2 apartments, Lovely Design 8pax;14583316;Lucía Y Dani;Chimborazo;Palacio;-0.32203545;-78.05070447;Bueno;399;1;0;;NA;4;304;0;
42250635;Habitación privada cerca del Chimborazo.;163817699;Sara;Imbabura;Puerta del Angel;-1.16788332;-79.40626724;Malo;60;2;51;25/2/2024;1,75;1;365;23;
42377092;Luxury Belmont Puerta del Sol;23603298;Heima;Chimborazo;Sol;-1.7336563;-78.51075676;Bueno;185;1;53;17/3/2024;1,26;22;269;23;49884428919
42251305;Apartamento Zona Puerta de Hierro con Piscina;314780215;Jdasuites;Zamora Chimchipe;Peñagrande;-0.52012827;-77.9584415;Bueno;58;60;1;30/4/2021;0,03;4;264;0;
42385371;Trendy & Cozy - 1 Bedroom 1 Bathroom - El Oro;337212535;Dario;El Oro;Trafalgar;-0.89169703;-77.57703845;Bueno;115;1;50;3/3/2024;1,01;1;218;13;
42252633;visita Madrid Turistas barrio chino;131651309;Ame;Pichincha;Almendrales;0.42777156;-79.05316584;Bueno;52;3;21;10/3/2024;0,43;3;347;17;
42261732;All in one - modern studio with a great location;17393650;Israel;Chimborazo;Embajadores;0.49234388;-77.65775733;Bueno;78;2;102;3/1/2024;2,06;1;48;32;
42397321;Free Parking - New building, cozy, great location;77489120;Pablo;Pastaza;Berruguete;-1.01151946;-79.06649278;Bueno;102;1;242;7/3/2024;4,87;21;0;73;
42263927;Apartamento moderno acogedor arguelles-malasaña;3540591;Max;Chimborazo;Universidad;0.35782553;-78.19224752;Bueno;72;60;9;8/10/2023;0,26;12;1;4;
42406617;Warm Apartment close to the heart of the city 1A;260398297;Grupo Empresarial;Manabí;San Diego;-0.1030338;-79.37431312;Bueno;86;3;51;4/3/2024;1,21;8;250;3;
42409194;Tranquilo y luminoso. Pie de Metro Imbabura. Aire AC;218709146;Isabel;Chimborazo;Embajadores;-0.18369115;-78.59378133;Bueno;45;28;13;13/7/2023;0,47;2;264;3;
42302290;DOUBLE BLUE SKY ROOM CENTRAL MUY CERCA DE GRAN VÍA;123358247;Geira;Imbabura;Puerta del Angel;-1.5579676;-77.77619576;Malo;33;2;1;19/3/2024;1;1;94;1;
42419641;Cozy room, bath private inside and AirConditioned;12252321;Belen;Napo;Goya;-0.77787611;-77.94257132;Malo;35;3;111;16/3/2024;2,26;3;171;53;Este alojamiento no es una vivienda turística por lo que no es requisito necesario la Licencia Turistica
42420879;Se ofrece habitación en el barrio del pilar;337436647;Jesus;Zamora Chimchipe;Pilar;-1.27154453;-78.3199667;Malo;50;1;0;;NA;1;89;0;
42421228;Habitación céntrica en Madrid-Barrio Napo;337666878;Katherine;Napo;Lista;-0.06546759;-78.80514839;Malo;36;1;22;17/3/2024;10,65;1;16;22;
42426494;Cozy flat at 15 min from Plaza Mayor;10069344;Michel;Chimborazo;Palacio;0.16936467;-78.70104406;Bueno;128;3;103;14/3/2024;4,01;3;121;46;
42330088;Hab Matrimonio privada fácil aparcamiento;95992426;Paula;Carchi;San Isidro;-1.84971512;-79.05409839;Malo;68;1;0;;NA;2;269;0;
42427848;Tercera Habitación de Viviendo En Familia;231045214;Rebeca Noemi;Sucumbios;Casco Histórico de Vallecas;-1.47526442;-79.11603803;Malo;16;1;12;14/3/2024;0,41;2;340;7;
42330635;Habitación con preciosas vistas cerca del Chimborazo;71846237;Miguel;Manabí;Numancia;-0.93443592;-79.17962051;Malo;900;1;4;29/10/2021;0,13;1;364;0;
42430754;Pleasant stay in studio near Gran Via;69331508;José Manuel;Chimborazo;Universidad;-0.76239661;-79.10982517;Bueno;111;3;5;9/7/2023;0,1;2;316;2;99/185882.9/19
42665775;PLAZA MAYOR  DUPLEX APARTMENT (C/CAVA BAJA);96804915;Gius;Chimborazo;Embajadores;0.37025606;-78.22141336;Bueno;123;1;61;6/3/2024;1,5;27;92;11;
42431040;Habitación privada con baño en Madrid;119576140;Sandra;Pastaza;Cuatro Caminos;0.48334922;-78.32881412;Malo;48;2;119;10/3/2024;2,4;1;220;54;
42675334;Bright & Luxurious - 1BD 2BTH - Atocha/Morona Santiago;339977628;Maria Teresa;Morona Santiago;Jerónimos;-1.6984483;-78.80032829;Bueno;213;1;74;25/1/2024;1,66;1;307;31;
42676354;APARTAMENTO PEÑUELAS. Cozy 2/4 pax apartment;339983176;SmARQ (Dafne);Bolivar;Acacias;0.28020549;-78.73666904;Bueno;88;3;61;5/3/2024;1,72;1;267;28;
42442544;Loft Pastaza muy luminoso y confortable;337870216;Torriel;Pastaza;Bellas Vistas;0.08895257;-77.87608629;Bueno;71;5;27;28/2/2024;0,62;1;81;11;
42446303;Stylish flat with terrace in Plaza Castilla;99018982;Juan Y Bea;Cotopaxi;Castilla;0.36629936;-78.68598238;Bueno;80;1;9;17/2/2023;0,19;57;315;0;09/248317.9/20
42698776;Modern & Cozy Apartment- Close to Avda America;137858215;Imanol;Cotopaxi;Prosperidad;-0.40437913;-78.09822845;Bueno;137;3;101;17/3/2024;2,25;1;137;37;09/267684.9/20
42453488;Private & Comfortable Room | Great Location;148565922;Isabel;Los Ríos;Marroquina;-0.51655567;-79.15472337;Malo;41;1;51;10/12/2023;1,03;2;31;9;
42698963;Cozy room in the center of Madrid!long term!❤️;2987457;Maria;Pastaza;Castillejos;-1.49697556;-78.46319784;Malo;86;1;6;29/2/2024;0,25;15;332;2;
42699163;Apartamento Centrico y Grande - Metro Canal;69566471;Javier;El Oro;Vallehermoso;0.09988464;-79.29862662;Bueno;265;1;0;;NA;33;334;0;
42457540;The perfect location in the center of Madrid;135382834;Kivoya;Chimborazo;Sol;-1.87181976;-78.70827155;Bueno;589;2;51;27/1/2024;1,39;2;195;7;12630
42458343;Acogedora Habitación Cerca al Chimborazo de Madrid.;325941724;Andres;Imbabura;Aluche;-0.57053552;-77.77338671;Malo;33;1;3;4/6/2020;0,06;1;89;0;
42701237;Beautiful 2 room flat in elegant building El Oro;2864064;Vanessa, Julia, Rebecca Y Miriam;El Oro;Rios Rosas;-0.37586229;-79.26368292;Bueno;161;1;7;23/12/2023;0,15;22;145;2;No aplica
42462342;Perfect space in Napo, Central Madrid;82852705;Roger - Hauzify;Napo;Castellana;-1.63508779;-78.16251545;Bueno;433;1;60;3/1/2024;1,34;1;65;14;
42462596;Casa con terraza decorada con amor en Madrid;42566468;Anitarentsahouse;Cotopaxi;Ciudad Jardín;-1.21982209;-77.89844507;Bueno;80;10;19;25/2/2024;0,39;2;24;9;
42464899;Central mini 3priv. Bedroom.;901218;Myrko;Chimborazo;Cortes;-0.57118529;-79.41287334;Malo;93;1;19;8/11/2022;0,49;48;365;0;
42473616;RÍO + TERRAZA + VISTAS - 2 hab, 2 baños;220103569;MadreamsRent;Pichincha;Almendrales;0.48834753;-78.15392331;Bueno;116;3;29;6/3/2024;0,65;83;0;14;
42704529;Private double room. 15 min to center;53346029;Luis;El Oro;Rios Rosas;-1.4569734;-79.08479655;Malo;105;1;0;;NA;1;90;0;
42482054;Estudio muy luminoso y acogedor!;9322689;S Y T;Guayas;Valdefuentes;-1.99121826;-79.26478135;Bueno;52;6;34;20/2/2024;0,7;1;0;9;
42704893;CAVA BAJA / LA Imbabura - bright and cozy;220103569;MadreamsRent;Chimborazo;Palacio;-1.42121085;-78.8250138;Bueno;150;3;106;7/3/2024;3,64;83;130;38;
42708094;Lujosa habitación;340193322;Maria;Imbabura;Aluche;-0.77046145;-78.33788144;Malo;98;1;2;1/5/2023;0,11;1;180;1;
42511337;Luxury flat in barrio El Oro;415306804;Marta;El Oro;Rios Rosas;0.34736221;-78.25983188;Bueno;134;3;57;4/3/2024;1,21;1;145;19;
42724332;Estudio en Malasaña con patio. LONG TERM AVAILABLE;1496172;Marta;Chimborazo;Universidad;-1.64213291;-79.44054709;Bueno;70;7;51;19/3/2024;1,59;4;123;18;
42511735;Apto DELUXE 2 ROOMS Cañar, aeropuerto, IFEMA;16029294;Cesar;Cañar;Casco Histórico de Cañar;-0.18782885;-78.38831239;Bueno;233;1;5;2/7/2023;0,28;3;333;1;
42735826;Modern & Bright - 1BD 1BTH - Justicia;340354880;Isabel;Chimborazo;Justicia;-0.30505301;-79.49056427;Bueno;153;1;50;8/3/2024;1,08;1;275;16;
42742748;Inmejorable Ubicación en Madrid I;229138489;Antonio;Napo;Recoletos;-0.38357288;-78.65041059;Bueno;116;3;183;18/3/2024;4,03;26;102;54;
42752490;Insuperable Apto en La Imbabura C/Mediodia Grande;40877988;Raul;Chimborazo;Palacio;-0.79154947;-78.30494935;Bueno;149;2;186;18/3/2024;3,92;123;233;72;
42523910;Contemporary apartment with 1 Bedroom in Madrid.;319175560;Carmen;Cotopaxi;Prosperidad;-1.01203506;-78.49787444;Bueno;80;3;62;11/3/2024;1,66;1;325;26;
42752921;Plaza Mayor & La Imbabura: Cool, Moderno, Aire Acond;312579227;Florentino;Chimborazo;Embajadores;-1.38450795;-78.39319465;Bueno;153;1;81;9/3/2024;1,83;1;0;61;99/010324.9/20
42757968;Estudio Acogedor en Sol más sofá 2 huéspedes;149527823;Dalsy;Chimborazo;Sol;-1.54110744;-79.15060412;Bueno;96;1;53;17/3/2024;1,93;9;56;33;
42574662;Mirador de Chueca: vistas y silencio. 2 AA;5950981;Raúl;Chimborazo;Justicia;-1.53993465;-77.61913467;Bueno;63;45;18;5/1/2024;0,43;6;199;3;VT-4047
42761559;Suite Lobelia - Planta 2;340155159;Garden Suites;Chimborazo;Sol;-1.54097185;-78.61715051;Bueno;248;1;0;;NA;8;250;0;B86899440
42761588;Suite Duplex Orquidea - Plantas 4 y 5;340155159;Garden Suites;Chimborazo;Sol;-0.5875182;-78.47156913;Bueno;307;1;27;7/3/2024;0,67;8;204;18;B86899440
42761618;Suite Calatea - Planta 3;340155159;Garden Suites;Chimborazo;Sol;0.06362793;-78.06231963;Bueno;248;1;0;;NA;8;249;0;B86899440
42761670;Suite Dalia - Planta 1;340155159;Garden Suites;Chimborazo;Sol;-0.79407405;-78.84520392;Bueno;233;1;1;26/11/2020;0,02;8;223;0;B86899440
42579160;Apartamento con Terraza al Palacio Real;251971975;Alfonso;Chimborazo;Palacio;-1.4967314;-79.16520826;Bueno;323;3;142;19/3/2024;3,93;3;278;57;
42580261;Tranquilo apartamento a 5 minutos del Palacio Real;22321820;Vanrays;Chimborazo;Palacio;-0.8056474;-79.21143866;Bueno;122;4;57;8/3/2024;2,5;32;245;27;VT-8947
42769412;Habitación tranquila con patio en Pichincha/Madrid Rio;238465842;Elisa;Pichincha;Pradolongo;-0.15373344;-77.57864342;Malo;31;2;4;24/10/2023;0,14;1;49;2;
42772346;Acogedor apartamento en malasaña;105309125;Ruben;Chimborazo;Universidad;-0.3086515;-78.05509355;Bueno;400;1;1;23/11/2020;0,02;2;364;0;
42581130;Apartamento a escasos pasos de la Puerta del Sol;22321820;Vanrays;Chimborazo;Cortes;-1.91632037;-78.23200402;Bueno;86;7;69;16/3/2024;2,16;32;324;22;VT-11318
42773870;Apartamento en El Oro (metro Bilbao);68725613;Carla;Chimborazo;Justicia;-1.0524824;-79.37618893;Bueno;110;4;15;6/1/2024;0,45;1;210;4;
42583872;Madrid Olé!!!;32552981;Cayetano & Concha;Napo;Fuente del Berro;-0.68516656;-78.11597421;Bueno;129;2;61;17/3/2024;1,84;2;318;32;
42773885;Céntrica Habitación en piso bien equipado;37929723;Carla;Napo;Lista;0.18856197;-78.30082703;Malo;75;1;1;1/11/2022;0,06;2;363;0;
42783053;Habitación privada IFEMA;39955992;Marina;Guayas;Piovera;-1.85751378;-78.84522197;Malo;85;1;18;29/2/2024;0,52;1;78;9;
42595353;Luxury Penthouse W/Terrace - 5BD 5BTH - Gran vía;339309274;Continental;Chimborazo;Justicia;-1.77180746;-78.10062047;Bueno;1412;1;65;26/2/2024;1,59;1;288;22;
42783111;SWEET COZY NEW Home at Puerta del Angel;41594709;Raul;Imbabura;Puerta del Angel;-1.61040924;-78.7121986;Bueno;88;3;153;20/3/2024;4,18;1;17;64;
42602831;Olala Cool Apartment Bajos | 15min. Atocha Station;129000409;Olala Homes;Manabí;Numancia;-1.26063486;-78.16277675;Bueno;122;1;36;24/1/2024;0,77;47;347;4;
42602832;Olala Cool Apartment 1A |  15 min. Atocha Station;129000409;Olala Homes;Manabí;Numancia;-1.22984841;-77.94767271;Bueno;118;1;44;18/2/2024;0,95;47;352;10;
42784050;Habitación Luminosa. Junto a Hosp. Ramon y Cajal;340747882;Maria;Zamora Chimchipe;Valverde;-0.46615557;-78.81275551;Malo;25;2;45;5/1/2024;0,99;3;27;23;
42602835;Olala Cool Apartment 1B | 15 min. Atocha Station;129000409;Olala Homes;Manabí;Numancia;-1.40364967;-77.74592858;Bueno;123;1;52;7/2/2024;1,1;47;354;12;
42602838;Olala Cool Apartment 2B | 15 min. Atocha Station;129000409;Olala Homes;Manabí;Numancia;-0.15361171;-78.22620111;Bueno;122;1;28;25/10/2023;0,61;47;351;6;
42602840;Olala Cool Apartment 3A | 15 min. Atocha Station;129000409;Olala Homes;Manabí;Numancia;-1.49654397;-78.81803031;Bueno;115;1;62;24/2/2024;1,33;47;339;10;
42602841;Olala Cool Apartment 3B | 15 min. Atocha Station;129000409;Olala Homes;Manabí;Numancia;-1.69328562;-79.4406532;Bueno;111;1;54;3/3/2024;1,19;47;353;7;
42785641;Picasso downtown Months Wifi +AC;16177101;Simone;Chimborazo;Sol;-1.17804504;-79.15997628;Bueno;98;28;1;18/1/2022;0,04;6;298;0;
42609325;CAMILA, en CHUECA . MUY CÉNTRICO;31127756;Pantala;Chimborazo;Universidad;-1.2113329;-77.53325582;Bueno;128;3;17;25/2/2024;0,56;10;35;9;
42801260;NEW APARTMENT 5´CASA DE CAMPO 15´ROYAL PALACE;5700613;Andres;Imbabura;Puerta del Angel;-0.5322316;-78.41501151;Bueno;119;1;61;18/2/2024;1,35;12;131;21;
42615199;Habitación con baño en suite en Argüelles;14684501;Jose;El Oro;Gaztambide;0.36993701;-77.70956397;Malo;57;2;79;17/3/2024;1,61;1;57;43;
42617375;Over the Rooftops of Madrid Historic District-Sol;4975799;Kristian;Chimborazo;Sol;-0.15617985;-78.62266372;Bueno;151;1;130;9/3/2024;2,64;14;262;58;
42801831;Gran Via | Private Bathroom & FREE Breakfast |R101;5542111;Apartamentos Day Madrid;Chimborazo;Universidad;-0.17440592;-79.38310128;Malo;136;1;68;3/1/2024;1,88;41;233;15;37035/72M
42804585;COZY APARTMENT-CHUECA-CIBELES-PTA DEL SOL-GRAN VIA;34217435;Luis;Chimborazo;Justicia;-0.71346524;-77.87068584;Bueno;109;2;108;25/2/2024;3,42;15;285;37;
42810018;Agradable, funcional y luminoso (Tirso, La Imbabura);3771869;Alix;Chimborazo;Embajadores;-0.0683279;-79.06133472;Bueno;71;4;33;28/2/2024;0,74;1;252;18;
42822405;Centrally located Studio near Gran Vía and Callao;231774867;Promociones Saturdi S.L.;Chimborazo;Sol;0.20463096;-78.08831302;Bueno;127;2;88;3/3/2024;2,89;6;130;44;
42633638;Luxury Apartment Almudena´s view Center, La Imbabura;9825906;Sara;Chimborazo;Palacio;0.46168939;-77.96366694;Bueno;400;2;19;6/6/2023;0,39;1;177;6;
42823530;Centrally located Studio near Callao and Gran Vía;506526260;Andrea;Chimborazo;Sol;-0.14874422;-78.86884857;Bueno;124;2;94;29/2/2024;3,11;13;134;50;
42633859;New Stylish Apartment 4 PAX close to Center/Atocha;29563546;Balazs;Bolivar;Acacias;0.47256587;-78.83384917;Bueno;128;3;1;29/7/2022;0,05;1;24;0;VT10760
42638889;FR1H Apartamento a estrenar. Aire acondicionado;14032635;Carlos;Pastaza;Berruguete;0.01822282;-78.56919342;Bueno;215;1;1;19/6/2022;0,05;39;342;0;
42831968;Deluxe Apartment Colon Suites Iv;233841185;Selektia;Chimborazo;Justicia;-1.57821789;-79.40772349;Bueno;127;1;27;6/3/2024;0,85;10;207;7;
42838844;Madrid Atocha Malo Yellow;261529695;Maite;Morona Santiago;Jerónimos;0.2493022;-79.35425996;Malo;57;1;246;10/3/2024;5,3;3;50;74;
42639470;Habitación en el Chimborazo de Madrid;8292011;Pilar;Chimborazo;Embajadores;-1.63089408;-79.22219836;Malo;35;1;90;19/3/2024;2,08;2;287;68;
42640850;Habitación privada moderna en Madrid. Cozy room;10019631;Jieying;Esmeraldas;Ventas;0.42672177;-78.2948129;Malo;41;1;25;13/3/2024;1,1;2;153;16;
42644273;La chocita!!;173374858;Gema;Tungurahua;San Andrés;-0.34537544;-77.67242225;Malo;86;2;5;10/7/2022;0,17;1;89;0;
42855358;Madrid Atocha Malo Red;261529695;Maite;Morona Santiago;Jerónimos;0.27465794;-78.37784346;Malo;64;1;169;17/3/2024;3,62;3;55;75;
42654235;Apartamento Estudio con balcón (3 o 4 adultos);307123621;Sol Square;Chimborazo;Palacio;-0.24544123;-79.36753368;Bueno;183;2;26;5/9/2023;0,53;33;53;3;
42871056;Space-saving Designer Apartment with One Bedroom in El Oro, Madrid;247490747;Luc;El Oro;Almagro;-0.11324764;-79.25153101;Bueno;49;2;104;3/3/2024;2,82;1;288;42;
42654721;Apartamento Estudio;307123621;Sol Square;Chimborazo;Sol;-1.13427129;-79.30315119;Bueno;149;2;18;2/2/2024;0,37;33;97;3;
42655019;Apartamento Estudio 3 pax;307123621;Sol Square;Chimborazo;Universidad;-0.47560935;-79.3169309;Bueno;159;2;26;4/11/2023;0,58;33;62;3;
42878421;Bonita habitación individual.;298768155;María Jesús;Esmeraldas;Quintana;-0.73676322;-77.50261888;Malo;26;2;5;14/3/2024;3,41;2;53;5;
42655181;Apartamento Estudio (3-4 adultos);307123621;Sol Square;Chimborazo;Palacio;-0.08469787;-77.84107735;Bueno;175;2;5;28/4/2023;0,28;33;83;2;
42886303;Habitación individual zona Abrantes;188475223;Su;Carchi;Puerta Bonita;-1.03540325;-79.18154688;Malo;35;1;0;;NA;1;89;0;
42886599;Preciosa habitacion baño privado.Aire Acondicionad;12252321;Belen;Napo;Lista;-1.49183256;-78.12489703;Malo;35;3;105;15/3/2024;2,43;3;0;58;
42655304;Apartamento Estudio cama doble;307123621;Sol Square;Chimborazo;Palacio;-0.27855505;-78.56563277;Bueno;148;2;0;;NA;33;34;0;
42887852;Olala Go Madrid Apartment Bajos B;129000409;Olala Homes;Manabí;Palomeras Bajas;-1.80504155;-78.25682385;Bueno;94;1;9;18/12/2022;0,21;47;339;0;VT - 10287
43203656;Elegance, luxe and comfort in Paseo del Prado;343868276;HS Juan & Marina;Chimborazo;Cortes;-0.90359774;-78.15396589;Bueno;315;4;36;5/3/2024;0,84;1;12;8;
42909917;New & Bright - 2BD 1BTH - Sol;273233418;Globalther;Chimborazo;Palacio;-0.91595424;-79.48844253;Bueno;180;1;28;13/3/2024;1,72;3;266;22;
42910467;Luxury W/Terrace - 3BD 3BTH - La Imbabura;341693322;Carlos;Chimborazo;Palacio;-1.38092506;-78.40783349;Bueno;399;1;76;11/1/2024;1,64;1;141;2;
43220689;Penthouse & terrrace 2 min. from Plaza Mayor;168241843;Marta Y Arturo;Chimborazo;Embajadores;-0.40660703;-78.39650734;Bueno;152;1;140;12/3/2024;3,17;35;0;49;
43234442;Trendy, Bright & Luxurious flat in Downtown Madrid;344054421;HS Juan & Marina;Chimborazo;Palacio;-0.59225275;-78.64989577;Bueno;221;4;17;8/10/2023;0,4;1;329;1;
42933216;Habitación en familia;263263959;Monalisa;Carchi;Vista Alegre;-0.91994041;-78.23531454;Malo;32;30;1;5/10/2023;0,18;1;180;1;
42947028;Modern apartment of 40m2 with central location;341064111;Jose Vicente;Chimborazo;Justicia;-1.78662164;-78.45999779;Bueno;169;3;125;7/3/2024;2,97;1;135;50;
43237035;Arenal Suites Gran Vía 1 Habitaciones + 2 Baños(3);197974523;Gabriel;Chimborazo;Palacio;-1.27304339;-78.95602861;Bueno;167;2;1;6/8/2023;0,13;14;108;1;VT-8602
43283652;Habitacion recién reformada Atocha;158684661;Diego;Bolivar;Chopera;-0.8039975;-78.7801054;Malo;45;1;0;;NA;2;0;0;
43306036;Gran Vía Suites by Be Mate Studio;344543262;Gran Vía Suites;Chimborazo;Sol;-0.13445811;-78.76984409;Bueno;195;1;79;17/4/2023;1,82;5;295;2;
42949373;Tungurahua Alto (€240 Monthlys. Expenses included);194747588;Tungurahua Alto;Tungurahua;San Andrés;-0.66943559;-78.02730115;Regular;10;90;0;;NA;1;364;0;
43306127;Gran Vía Suites by Be Mate Deluxe Ext;344543262;Gran Vía Suites;Chimborazo;Sol;-1.22239195;-78.23099531;Bueno;231;1;1;17/6/2022;0,05;5;278;0;
43306241;Encantador apartamento en aeropuerto de Cañar;4184655;Carlos;Cañar;Timón;0.21666593;-78.46088583;Bueno;240;1;43;18/2/2024;0,92;4;331;5;
43314435;Habitación I amplia&acogedora con vistas;1108348;Christi;Manabí;Portazgo;-0.53043632;-78.6354544;Malo;25;3;2;10/7/2023;0,1;10;264;1;
43314567;Habitación II amplia y acogedora (doble);1108348;Christi;Manabí;Palomeras Bajas;-0.16709175;-77.65099903;Malo;25;5;3;25/2/2023;0,14;10;264;0;
42973543;City Top Fernando VI Duplex C;102196656;Welcomergroup;Chimborazo;Justicia;-1.24320335;-78.3363299;Bueno;547;1;0;;NA;17;106;0;VT-2287
42986180;Vibrant Design Apartment CENTRE;118568968;Mariana;Chimborazo;Embajadores;-0.5124001;-78.41572323;Bueno;156;3;151;17/3/2024;3,36;1;138;47;
43017946;8. PISO NUEVO CON TERRAZA A 7 PARADAS DE GRAN VÍA;331982718;Gema;Pastaza;Cuatro Caminos;0.44844464;-78.82241738;Malo;25;60;2;12/9/2022;0,1;26;111;0;
43324930;Duplex/Atico muy luminoso y tranquilo con terraza;24281801;Nathalie;Guayas;Canillas;-0.50842349;-77.93798369;Bueno;140;30;2;28/6/2022;0,09;1;141;0;
43049062;Mini room for students!;901218;Myrko;Chimborazo;Palacio;-1.27508205;-78.98886149;Malo;87;3;12;9/7/2023;0,27;48;90;2;
43069621;Puerta del Sol - Nuevo, Amplio, Impoluto & Genial;342832804;Juan;Chimborazo;Sol;-1.02120764;-79.38551488;Bueno;314;2;67;3/3/2024;1,53;1;349;31;
43338607;Downtown Madrid Flat up to 6 guests;48380095;Olga Y Armin;Chimborazo;Universidad;-0.33575444;-78.21483153;Bueno;155;1;78;25/2/2024;2,7;6;129;45;
43076404;Apartamento nuevo  en  Gran Vía;46725610;Nacho;Chimborazo;Palacio;-1.26138604;-77.6035053;Bueno;59;28;11;10/2/2024;0,38;1;201;5;
43338683;Brand new apartment up to 6 people downtown madrid;48380095;Olga Y Armin;Chimborazo;Universidad;-1.59222582;-77.95043507;Bueno;162;1;51;3/3/2024;3,23;6;113;43;
43338815;Apartamento mediana estancia en Chimborazo de Madrid;218234159;Bascuas;Chimborazo;Embajadores;-0.37397434;-79.35264969;Bueno;61;30;7;19/1/2024;0,16;8;44;6;
43338866;New apartment downtown Madrid 6 people;48380095;Olga Y Armin;El Oro;Trafalgar;-0.71022702;-77.54712491;Bueno;139;1;98;4/3/2024;2,16;6;42;55;
43104354;Olala Cool Apartment 2A | 15 min. Atocha Station;129000409;Olala Homes;Manabí;Numancia;-0.61741684;-79.03352861;Bueno;109;1;67;5/1/2024;1,59;47;349;17;
43338907;HabitaciónNr3 uso individual en un piso compartido;129737011;Katarzyna Anna;Esmeraldas;Pueblo Nuevo;-1.40969104;-79.37037094;Malo;27;25;0;;NA;4;355;0;5759201VK4755H0014RX
43338954;Downtown Madrid brand new 4 people home;48380095;Olga Y Armin;Chimborazo;Universidad;-0.59414013;-79.2139006;Bueno;132;2;63;25/2/2024;1,41;6;123;35;
43339009;Brand new 6 people flat Downtown Madrid;48380095;Olga Y Armin;Chimborazo;Universidad;-0.49492953;-79.11438621;Bueno;132;1;73;3/3/2024;3,6;6;98;43;
43109396;Magnifico apartamento- ZONA CHUECA/ALONSO MARTINEZ;295311081;Roberto;Chimborazo;Justicia;-0.58367085;-78.81008567;Bueno;91;1;93;11/3/2024;3,33;2;112;41;4482601VK2848S0092JT
43121282;Canaan Boutique Apartment 5C;294229909;Canaan Xibanya 1;Chimborazo;Palacio;-0.03293057;-77.71636162;Bueno;176;2;14;22/10/2023;0,43;9;365;5;
43354650;Stay Cool in Madrid Historic -EZ self checkin!;345355277;Jennifer;Chimborazo;Embajadores;-1.79084248;-78.87366698;Bueno;90;1;56;17/2/2024;3,87;1;82;47;B83192968
43138192;Cozy Single Room Close to City Center;148565922;Isabel;Los Ríos;Marroquina;-0.16783309;-78.13846925;Malo;200;1;7;6/9/2021;0,15;2;31;0;
